sample_index,feature_names,feature_importance_scores
14,job_matrix_80,-0.0010159277913345624
14,job_matrix_7,0.0009852638110714011
14,job_matrix_8,-0.0008561999602064519
14,job_matrix_27,0.0007350900152775493
14,job_matrix_87,0.0007139036383185524
14,job_matrix_34,0.0006975583486951701
14,DegreeType,-0.0006521215398253169
14,job_matrix_19,0.0006287477593216922
14,job_matrix_93,0.000609584120445705
14,job_matrix_53,-0.0005290200258017357
14,job_matrix_31,0.0005064405243676501
14,job_matrix_40,0.0004895737997769495
14,job_matrix_92,0.00046635588697339117
14,job_matrix_15,-0.0004572328584702351
14,job_matrix_26,0.0004228070090818002
14,job_matrix_43,0.0004124118394654812
14,job_matrix_57,0.00040912513622292783
14,CurrentlyEmployed,0.0003893365936381757
15,State,-0.011849641007124441
15,City,-0.004947892391985903
15,job_matrix_7,-0.0009098911423166921
15,job_matrix_8,0.0008670628173697812
15,job_matrix_80,0.0008087513204185617
15,job_matrix_87,0.0007504331446611865
15,job_matrix_27,0.0007090596807750403
15,job_matrix_19,0.0006836346094526994
15,DegreeType,-0.000665279978434821
15,job_matrix_93,0.0006621593978852116
15,job_matrix_57,-0.0006003764973495175
15,job_matrix_34,0.0005792357373369141
15,job_matrix_31,0.0005504725824291458
15,job_matrix_53,-0.0005316563754246962
15,job_matrix_15,-0.0005175387052976081
15,job_matrix_29,-0.000510025122743949
15,job_matrix_92,0.0005036578827402754
15,job_matrix_40,0.0004035264901445981
15,CurrentlyEmployed,0.0003705289880169151
15,job_matrix_55,0.0003273585805958004
16,State,0.011853549048067938
16,City,-0.005016612503243082
16,job_matrix_7,-0.0009252678765824673
16,job_matrix_8,-0.0007763680252400936
16,job_matrix_87,0.0007576966168627868
16,job_matrix_27,0.0006939305166539662
16,job_matrix_93,0.000681308877509207
16,DegreeType,-0.0006703891586780248
16,job_matrix_53,-0.0006478087906116347
16,job_matrix_19,0.0006374007372338608
16,job_matrix_92,0.0006103360901247507
16,job_matrix_31,-0.0006009750653767082
16,job_matrix_29,0.000588312846556928
16,job_matrix_57,0.0005638862904990085
16,job_matrix_34,0.0005343498742846609
16,job_matrix_26,0.0004859705501258187
16,job_matrix_15,-0.00044715765687695295
16,job_matrix_40,0.0004442899352741949
16,job_matrix_21,0.00041484367266631954
16,job_matrix_22,-0.0003559911540483149
17,State,0.011831341814117805
17,City,-0.004985014779388037
17,job_matrix_80,-0.0009693766960088237
17,job_matrix_7,0.0009530337180879031
17,job_matrix_8,-0.0008558430744018327
17,job_matrix_27,0.0006777089320961986
17,DegreeType,-0.0006558114830939073
17,job_matrix_87,0.0006424824569769396
17,job_matrix_19,0.0006344809471341375
17,job_matrix_15,0.0006318767834478663
17,job_matrix_34,0.0006188026837130151
17,job_matrix_53,-0.0006096300415969505
17,job_matrix_93,0.0005590997387235834
17,job_matrix_57,0.0005112262743166588
17,job_matrix_31,0.000500022609817992
17,job_matrix_92,-0.0004995966810691799
17,job_matrix_29,-0.00046359286019323633
17,job_matrix_13,-0.0003739064324701534
17,job_matrix_5,-0.0003732581819870221
17,CurrentlyEmployed,0.00036413528273651906
18,State,0.011845388187063512
18,City,0.004976799906326557
18,job_matrix_7,0.00093148760835042
18,job_matrix_8,0.0007912010818590278
18,job_matrix_80,0.0007780757803018314
18,job_matrix_27,0.000764369284256408
18,job_matrix_87,0.0007596192620581764
18,job_matrix_34,0.0006843134278645885
18,DegreeType,-0.0006713824132747435
18,job_matrix_93,0.0006244617159383118
18,job_matrix_19,-0.0006196288131664128
18,job_matrix_15,0.0005778872054144239
18,job_matrix_53,-0.0005523923532048306
18,job_matrix_92,0.00051755076387983
18,job_matrix_57,0.0005151332383255793
18,job_matrix_31,0.0005038104873475827
18,job_matrix_40,0.0004640558353775315
18,job_matrix_29,-0.00045033653469448825
18,CurrentlyEmployed,0.00040034519167524813
18,job_matrix_12,0.00038816788360086665
19,State,-0.011823264212576595
19,City,-0.004908597604713786
19,job_matrix_7,0.0010112786198007157
19,job_matrix_80,-0.0009929029131512776
19,job_matrix_8,-0.000854336666088512
19,job_matrix_27,-0.0007368634516867922
19,job_matrix_53,0.0007019274922096592
19,job_matrix_19,0.0006670136531717995
19,job_matrix_93,0.0006655122223460331
19,DegreeType,-0.0006317178898370294
19,job_matrix_87,0.000609173209861093
19,job_matrix_15,0.0005641068454466266
19,job_matrix_57,0.0005374987936983983
19,job_matrix_31,0.000517146052939502
19,job_matrix_34,0.0004932266186584718
19,job_matrix_92,-0.00048255495400632804
19,job_matrix_29,-0.0004033769820901663
19,job_matrix_21,0.00040256580318075066
19,job_matrix_43,0.0003736003761832665
19,CurrentlyEmployed,0.000370021151588522
